,pcsp,unif_posterior,unif_lb,unif_ub,unif_samples,exp_posterior,exp_lb,exp_ub,exp_samples,gp,dataset
677,0000000000111100000000000000000000000000000000000000000000000000|1111110001000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000,0.006058553555261221,0.0019414201000000002,0.012247042999999997,1359.0,,,,,0.00492926,ds8.bench.estimation
678,0000000000111100000000000000000000000000000000000000000000000000|1111110001000000000000000000000000000000000000000000000000000000|0001110001000000000000000000000000000000000000000000000000000000,0.006430475423324065,0.0020020136,0.013111501999999999,3237.0,,,,,0.00595543,ds8.bench.estimation
679,0000000000111100000000000000000000000000000000000000000000000000|1111110001000000000000000000000000000000000000000000000000000000|0001010000000000000000000000000000000000000000000000000000000000,0.006626073804166666,0.002274440725,0.012843291000000003,240.0,,,,,0.00589463,ds8.bench.estimation
680,0000000000111100000000000000000000000000000000000000000000000000|1111110001000000000000000000000000000000000000000000000000000000|0000100001000000000000000000000000000000000000000000000000000000,0.009944092,0.009944092,0.009944092,1.0,,,,,0.0058423,ds8.bench.estimation
681,0000000000111100000000000000000000000000000000000000000000000000|1111110001000000000000000000000000000000000000000000000000000000|0000000001000000000000000000000000000000000000000000000000000000,0.006637361689584175,0.0019833341,0.013521761,2477.0,,,,,0.00591947,ds8.bench.estimation
682,0000000000111100000000000000000000000000000000000000000000000000|1111110001000000000000000000000000000000000000000000000000000000|0001110000000000000000000000000000000000000000000000000000000000,0.006640429386879954,0.0021507809,0.013305370499999998,3407.0,,,,,0.00593939,ds8.bench.estimation
683,0000000000111100000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0000001111000000000000000000000000000000000000000000000000000000,0.00565357,0.00565357,0.00565357,1.0,,,,,0.00556406,ds8.bench.estimation
684,0000000000111100000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000,0.0056175237636363635,0.00245328115,0.010468513499999998,55.0,,,,,0.00450785,ds8.bench.estimation
685,0000000000111100000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0001111111000000000000000000000000000000000000000000000000000000,0.006821817389202201,0.002369946425,0.01348250675,1454.0,,,,,0.00516444,ds8.bench.estimation
686,0000000000111100000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0000000001000000000000000000000000000000000000000000000000000000,0.007282171945086705,0.002629356275,0.014707945750000005,692.0,,,,,0.00563489,ds8.bench.estimation
687,0000000000111100000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0000001110000000000000000000000000000000000000000000000000000000,0.004797040470588235,0.0019990244,0.009908104399999998,17.0,,,,,0.00299692,ds8.bench.estimation
688,0000000000111100000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0001111110000000000000000000000000000000000000000000000000000000,0.007010322241254523,0.0026304837,0.013544276999999981,829.0,,,,,0.00566219,ds8.bench.estimation
689,0000000000111111111111111111111111111111110000000000000000000000|1111110001000000000000000000000000000000000000000000000000000000|0001110000000000000000000000000000000000000000000000000000000000,0.0085018375,0.004773940125000001,0.012229734875,2.0,,,,,0.0069006,ds8.bench.estimation
690,0000000000111111111111111111111111111111110000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0001111111000000000000000000000000000000000000000000000000000000,0.009405889666666667,0.008956402950000001,0.01019346445,3.0,0.01297531,0.0101872785,0.0157633415,2.0,0.00846975,ds8.bench.estimation
691,0000000001000000000000000000000000000000000000000000000000000000|0000000000111000000000000000000000000000000000000000000000000000|0000000000011000000000000000000000000000000000000000000000000000,0.026050765,0.02101395525,0.03108757475,2.0,,,,,0.0201006,ds8.bench.estimation
692,0000000001000000000000000000000000000000000000000000000000000000|0000000000111100000000000000000000000000000000000000000000000000|0000000000000100000000000000000000000000000000000000000000000000,0.011840006929487178,0.004304786625,0.02015188375,468.0,,,,,0.0111072,ds8.bench.estimation
693,0000000001000000000000000000000000000000000000000000000000000000|0000001110000000000000000000000000000000000000000000000000000000|0000000110000000000000000000000000000000000000000000000000000000,0.0633524149390244,0.044128114,0.0890610815,164.0,,,,,0.063315,ds8.bench.estimation
694,0000000001000000000000000000000000000000000000000000000000000000|0000101110000000000000000000000000000000000000000000000000000000|0000001110000000000000000000000000000000000000000000000000000000,0.0045234105,0.002196352725,0.006850468275,2.0,,,,,0.00356453,ds8.bench.estimation
695,0000000001000000000000000000000000000000000000000000000000000000|0001010000000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,0.0076134768846153845,0.00274921625,0.0175668325,26.0,,,,,0.00470841,ds8.bench.estimation
696,0000000001000000000000000000000000000000000000000000000000000000|0001011110000000000000000000000000000000000000000000000000000000|0000011110000000000000000000000000000000000000000000000000000000,0.008293052173913042,0.0032243406000000002,0.017272400499999993,23.0,,,,,0.0066269,ds8.bench.estimation
697,0000000001000000000000000000000000000000000000000000000000000000|0001011110000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,0.007639537400000001,0.00289463265,0.0122737445,35.0,,,,,0.00662991,ds8.bench.estimation
698,0000000001000000000000000000000000000000000000000000000000000000|0001011110000000000000000000000000000000000000000000000000000000|0000001110000000000000000000000000000000000000000000000000000000,0.006101096842105263,0.00197599875,0.0127102725,19.0,,,,,0.00662615,ds8.bench.estimation
699,0000000001000000000000000000000000000000000000000000000000000000|0001110000000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,0.007647048254478379,0.0027164924,0.015145935499999999,16535.0,,,,,0.0062872,ds8.bench.estimation
700,0000000001000000000000000000000000000000000000000000000000000000|0001110000000000000000000000000000000000000000000000000000000000|0000110000000000000000000000000000000000000000000000000000000000,0.00782878256052029,0.0028101234,0.015117831000000005,10917.0,,,,,0.00645315,ds8.bench.estimation
701,0000000001000000000000000000000000000000000000000000000000000000|0001110000000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000,0.006008333920169047,0.0014796386,0.013220046999999995,17155.0,,,,,0.00463773,ds8.bench.estimation
702,0000000001000000000000000000000000000000000000000000000000000000|0001111110000000000000000000000000000000000000000000000000000000|0000011110000000000000000000000000000000000000000000000000000000,0.007616489171070229,0.0027493918,0.014874994999999997,30059.0,,,,,0.00638213,ds8.bench.estimation
703,0000000001000000000000000000000000000000000000000000000000000000|0001111110000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,0.007645902016535564,0.002792973125,0.01484467125,242816.0,,,,,0.00638396,ds8.bench.estimation
704,0000000001000000000000000000000000000000000000000000000000000000|0001111110000000000000000000000000000000000000000000000000000000|0000110000000000000000000000000000000000000000000000000000000000,0.007875663091003836,0.0028449975,0.015309821000000003,37805.0,,,,,0.00678353,ds8.bench.estimation
705,0000000001000000000000000000000000000000000000000000000000000000|0001111110000000000000000000000000000000000000000000000000000000|0000001110000000000000000000000000000000000000000000000000000000,0.0072043838965104925,0.0022303140999999998,0.014499244249999994,81960.0,,,,,0.00564248,ds8.bench.estimation
706,0000000001000000000000000000000000000000000000000000000000000000|0001111110000000000000000000000000000000000000000000000000000000|0000101110000000000000000000000000000000000000000000000000000000,0.006557675980830115,0.00164921015,0.014058340000000004,18383.0,,,,,0.0059847,ds8.bench.estimation
707,0000000001000000000000000000000000000000000000000000000000000000|0001111110000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000,0.005733347444758075,0.0013300447499999999,0.0127077375,154386.0,,,,,0.00434135,ds8.bench.estimation
708,0000000001000000000000000000000000000000000000000000000000000000|0001111110000000000000000000000000000000000000000000000000000000|0000111110000000000000000000000000000000000000000000000000000000,0.00801797132758513,0.00299957495,0.015551391499999992,38383.0,,,,,0.00673653,ds8.bench.estimation
709,0000000001000000000000000000000000000000000000000000000000000000|0001111110111000000000000000000000000000000000000000000000000000|0000000000111000000000000000000000000000000000000000000000000000,0.0048063854999999996,0.0027391270749999998,0.006873643925,2.0,,,,,0.00128535,ds8.bench.estimation
710,0000000001000000000000000000000000000000000000000000000000000000|0101111110000000000000000000000000000000000000000000000000000000|0001111110000000000000000000000000000000000000000000000000000000,0.0003923269,0.0003923269,0.0003923269,1.0,,,,,9.59368e-07,ds8.bench.estimation
711,0000000001000000000000000000000000000000000000000000000000000000|1010000000000000000000000000000000000000000000000000000000000000|0010000000000000000000000000000000000000000000000000000000000000,0.01000023,0.01000023,0.01000023,1.0,,,,,0.0124805,ds8.bench.estimation
712,0000000001000000000000000000000000000000000000000000000000000000|1110000000000000000000000000000000000000000000000000000000000000|0100000000000000000000000000000000000000000000000000000000000000,0.0061667974,0.0019170092,0.010512787099999999,5.0,,,,,0.00601557,ds8.bench.estimation
713,0000000001000000000000000000000000000000000000000000000000000000|1110000000000000000000000000000000000000000000000000000000000000|0110000000000000000000000000000000000000000000000000000000000000,0.01234236046091853,0.005945085125,0.0209182425,131776.0,,,,,0.0113071,ds8.bench.estimation
714,0000000001000000000000000000000000000000000000000000000000000000|1110000000111000000000000000000000000000000000000000000000000000|0000000000111000000000000000000000000000000000000000000000000000,0.003458658857894737,0.000234067855,0.010201114499999999,95.0,,,,,0.00172864,ds8.bench.estimation
715,0000000001000000000000000000000000000000000000000000000000000000|1110000000111100000000000000000000000000000000000000000000000000|0000000000111100000000000000000000000000000000000000000000000000,0.0030405299875417174,0.00023151835,0.008467651750000001,4111.0,,,,,0.00183858,ds8.bench.estimation
716,0000000001000000000000000000000000000000000000000000000000000000|1110001110111100000000000000000000000000000000000000000000000000|0000001110111100000000000000000000000000000000000000000000000000,0.00226462,0.00226462,0.00226462,1.0,,,,,0.00122806,ds8.bench.estimation
